review_name,review_type,passenger_name,review_date,review_text,rating_value,textblob_label,vader_label,keyword_label,hybrid_sentiment,review_classification,source,under_token_limit,predicted_classification
Unknown,General,Anonymous,,"JetWings offered a decent flight experience. The airplane was clean and the staff was courteous, but the Wi-Fi connectivity was intermittent.",,,,,,Neutral,synthetic,True,Positive
Indianapolis,airport,Michele Muse,2024-10-30,Allegiant Air changed my ticket to wheelchair assistance per my request Told to call customer assistance in Indy and did to make sure Id be picked up at curb because of disability I was to be there by and no curbside and sister went inside to get a wheelchair She told me no one there at desk or for wheelchair assistance Waited and attendants showed at We disabled customers had to stand in the check in line Finally wheelchair asst shows and all was well until we had to wait from pm until am with snack voucher offered and given drinks,1.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,"My recent flight with Virgin Atlantic was routine. The cabin was clean, and the staff was courteous.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline F's flight was okay. The boarding process was quite efficient, and the in-flight entertainment was good, though the food options were average.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The Lufthansa flight was fine. The plane was clean, but the check-in process took a little longer than expected.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Aeroflot offered a smooth flight with on-time departure, but the food choice was quite limited.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"My Lufthansa flight was fine. The plane was clean, and the seat was comfortable.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The WiFi on Airline O worked well, but the drink options were limited.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"The flight with Airline A was reasonable. The cabin was clean, the staff were courteous, but the in-flight meal could use some improvement.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Had a decent experience with Blue Sky Airlines, the staff were professional but the legroom was a bit limited.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,Airline C's online booking process was easy to navigate. The in-flight experience was typical with modest cabin comfort.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The Emirates flight offered a decent experience. The cabin comfort was good, but the in-flight meal could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"My experience with Alaska Airlines was quite standard. The flight was on time, however, the in-flight meal was not particularly impressive.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"JetBlue had a clean aircraft with a friendly crew, but the Wi-Fi was slow.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline X maintains punctuality with flights and the staff are quite courteous. However, the in-flight food could use some improvement.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Air France’s flight was punctual, the staff was courteous, but the baggage handling process could be improved.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight with KLM was generally comfortable. The cabin temperature could, however, be better regulated.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The flight with Ryanair was punctual and the cabin was clean. The lack of complimentary snacks was a bit disappointing though.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"Airline M offered a comfortable flight. The entertainment options were okay, but the food could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline I provided a standard flying experience. The flight was punctual, the seat comfort was average, and the crew was friendly.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"KLM's check-in process was efficient, but the cabin temperature was a bit too warm for comfort.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The British Airways flight was uneventful. In-flight meals were satisfactory and the staff was attentive.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"Airline E's customer service was decent. The food was typical airline food, not bad but not outstanding either.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"My flight with Turkish Airlines was standard. The in-flight entertainment was good, but the food was just okay.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline L provided a typical flight experience. The staff were professional, but the seat was somewhat uncomfortable for a long journey.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,The staff on Airline C were professional but not particularly warm or friendly.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,British Airways' flight was comfortable and on schedule. The in-flight entertainment had a good variety of options.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The flight with Ryanair was on schedule. The seats were a bit cramped and the food options were limited.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,Airline E's flight was acceptable. The seat was comfortable enough for the short trip.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"During my flight with Qatar Airways, the cabin was comfortable and the crew was courteous. However, the meal served was just okay.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline O's flight was safe and the crew was attentive. However, the food options could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Southwest Airlines offered basic in-flight entertainment options, enough to kill time on the journey.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"Air New Zealand's flight was okay. The staff was professional and the plane was clean, but the in-flight meal could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"EasyJet provided a fairly comfortable flight, but the food options could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Virgin Atlantic: Good on-board service, friendly staff. The entertainment system was average, with a decent selection of movies.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The overall experience with Airline X was standard. The in-flight service was competent, and the seats were fairly comfortable.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"At AeroZoom, the staff was friendly and the flight was punctual, but the limited legroom was slightly uncomfortable.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,My flight with Airline Z was mostly smooth with slight turbulence. The entertainment options were a bit limited though.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"Airline N's flight was punctual, and the staff was polite. The quality of food served could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"My flight with American Airlines was okay. The service was decent, although the legroom was a bit limited.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"Virgin Atlantic had a user-friendly check-in process, but the in-flight service was just average. More food options would have been appreciated.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,Our flight with Airline D was fine. The plane was a bit old but the service was good.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The KLM flight had a smooth take-off and landing. The in-flight services were satisfactory, though the food was a bit disappointing.",,,,,,Neutral,synthetic,True,Negative
Santo Domingo,airport,Luke Barber,2015-09-20,Arrived at night to Santo Domingo Airport and absolutely nothing was open No shops no bars no food nothing For me and the other hungry tired people on the flight this was awful We had been on a flight for at least hours with little food served on the plane and then we landed in transit and there was nothing we could get to eat or drink here either Ok it was night time but many airports have places open at night as airports should function The airport especially the toilets was filthy also The staff were quite friendly but they spoke no English whatsoever And the signs were not very clear,2.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,"The KLM flight was satisfactory, with good cabin cleanliness but average customer service.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The flight with Air Canada was generally comfortable. The food was okay and the staff was courteous.,,,,,,Neutral,synthetic,True,Positive
Split,airport,J Griffin,2023-08-08,Plainly disability access does not apply to those in the EU Paid a premium for business only to find the only access to the business lounge is two flights of stairs The lounge itself is spacious as it offers little Food is available by going back down the stairs to the main terminal Or you can have a prepackaged croissant Staff are between invisible and totally disinterested,2.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,"The Emirates flight was fairly comfortable. The food was average, and the staff was courteous.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"I had a regular experience with Emirates. The in-flight entertainment was good, but the food could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The flight with Airline M was smooth. The check-in process was efficient but the in-flight entertainment had limited options.,,,,,,Neutral,synthetic,True,Negative
Air Italy,airline,David Smith,2019-07-14,New York JFK to Rome via Milan First Ticketing Counter Very inconvenient counter locations at the airport the farthest counter from everything around the corner and hidden behind all other counters that you actually have to ask someone to locate By the way they do not affiliate with Air Italy First I thought it was just at JFK but to my surprise it was the same setup in Rome Seems like they picked the cheapest counters at the airport Second Leg Room Lets start with tight seats with no leg room they do not meet the standard requirements Once the seat in front of me is reclined I literally was trapped and could not get up I could not even close the food tray that was jammed on my lap Wanted to reach out to flight attendant for help but obviously couldnt reach out the overhead help button No one walked by for hours until dinner time but even then she was not able to help As if people in economy do not matter at all I understand that they have to treat upper class customers better but they cannot ignore economy class to that level Third Baggage Fee No charge for luggage from US to Rome but they hit you with No luggage allowed policy for economy unless you pay euro each As if its not the same bag came on the flight in to Rome Why charge only one leg of the flight When I refused the pay they referred me to the supervisor who finally showed up after half an hour but was not helpful at all In fact she was extremely rude and pretty much said to us this the way it is whether you like or not,3.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Positive
Unknown,General,Anonymous,,Airline M's flight attendants were courteous. The seat comfort was fair for a long-haul flight.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,Flew with Etihad Airways recently. The in-flight entertainment was satisfactory and the meals were good.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The Virgin Atlantic experience was as expected. The flight was on time, and the staff was friendly, but the seat comfort could be improved.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The in-flight meal was average, nothing too impressive but not bad either. The staff was courteous and helpful.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"A fair experience with Airline D. The ticket price was reasonable, while the onboard service was pretty standard.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"United Airlines provided a comfortable seating arrangement and the cabin crew was polite, but the food was quite basic.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The Lufthansa flight was uneventful. The food was edible and the flight attendants were professional.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"The flight with Airline N was average. The legroom was limited, but the flight arrived on time.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"Qantas provided a smooth check-in experience. The seats were average comfort-wise, and the in-flight entertainment choices were adequate.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline M's flight was typically good. The cabin crew was professional, but the food quality was average.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Singapore Airlines provided a smooth flight experience. The seats were comfortable, though the food could be improved.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The Southwest Airlines flight was punctual. The staff was friendly, but legroom was not the best.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The EasyJet flight was fairly average. The cabin was clean, but the seats were not very comfortable.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight was on time and the cabin was clean. The in-flight entertainment was okay, but not remarkable.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"EasyJet's service was decent. The flight was slightly delayed, but the crew handled the situation well.",,,,,,Neutral,synthetic,True,Negative
Porter Airlines,airline,Dominique Firetto,2025-03-16,I recently flew from Montreal to Halifax paying nearly for my ticket On my outbound flight there were no issues with my cabin baggage However on my return two flight attendants who stated they dont speak French and dont have to insisted I pay an extra fee for my backpack When I questioned the inconsistency they resorted to threats saying I wouldnt be allowed to board if I refused to pay The inconsistent baggage policy feels like a cash grab I expected better service professionalism and respect from this airline,1.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,The staff on my Virgin Atlantic flight were courteous. The in-flight entertainment and food were pretty standard.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Lufthansa provided an adequate experience. The in-flight meals could have been better, but the service was prompt.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"I had an adequate experience with British Airways. The flight was on time and the cabin was clean, but the entertainment system was outdated.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,Airline C was punctual in both the departure and arrival. The in-flight entertainment was limited but kept me occupied.,,,,,,Neutral,synthetic,True,Negative
Nagpur,airport,D Reddy,2020-01-20,Airconditioning was not working on the first floor Too hot and suffocating on first floor Airport staff should monitor the temperature regularly This is the bare minimum standard,3.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,"The staff on Airline B were polite and the flight was comfortable. The lounge at the airport, however, was quite crowded.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight with Airline O was okay. The crew was professional and the plane was clean, but the food could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,Airline B flight was on time. The entertainment system had a good variety of options but the food could be improved.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"My flight experience with Airline G was acceptable. The cabin was clean, but the inflight Wi-Fi was not the best.",,,,,,Neutral,synthetic,True,Positive
Luton,airport,Alex Dias,2024-02-22,What an absolute shambles is taxi drop off and pick up They are now at the midterm car park where one is PROMISED a shuttle bus that doesnt come On Wednesday the st of February at pm there was a queue of people waiting for the bus It simply didnt come I had to make it by foot a good min walk if not more with a toddler and luggage to where our taxi was waiting The whole arrangement is chaotic and confusing The whole thing is in disarray Same story when we arrived at the airport but it was raining so we had the privilege to walk to the terminal on the rain suitcase children and adults got soaked in the process I bet the CEO of the airport doesnt get to experience this What a mess this is I would give them stars if I could,1.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,Airline Q provided a decent flight experience. The seats were a bit cramped but the in-flight meal was good.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The Emirates flight was typical. The in-flight entertainment was good, and the flight arrived on time.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The Lufthansa flight was on schedule. The food quality was passable, and the attendants were polite.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight with Allegiant Air was uneventful. The crew was efficient, and the plane was on schedule.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,Lufthansa's flight was comfortable and the crew was courteous. The food was average.,,,,,,Neutral,synthetic,True,Positive
Bloemfontein,airport,Gareth Bronkhorst,2005-09-12,A very small airport with a few facilities including a shop and a upstairs restaurant They have several car hire firms to choose from if you are intending to rent a car What was quite strange was that the arrivals and departure hall is in the same part of the airport Check in was very speedy and over in less than a minute The good thing is that you will not be subject to very long queues and passing through security is quite fast If you happen to be at the airport alone take some reading material as there is not much activity and you might get bored fast,0.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,"Overall, I had an average experience with Airline Y. The seats were comfortable enough for a long haul flight and the staff was polite.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight with Emirates was pretty standard. The aircraft was clean, but the check-in queues were quite long.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Swiss Air's service was generally reliable with friendly staff, but could improve on their meal options.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Aer Lingus' flight was fairly comfortable, with an on-time departure. The cabin crew was professional but not overly friendly.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,American Airlines' staff was responsive but the in-flight WIFI was not consistently reliable.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"My experience with British Airways was satisfactory. The staff was polite, the plane was clean, and the flight was on time.",,,,,,Neutral,synthetic,True,Positive
Long Beach,airport,W Burke,2010-06-30,At first I was concerned seeing the long lines at JetBlues curbside checkin and at the checkin counter on my way to the upstairs restaurant to eat dinner before my flight Restaurant is good but not cheap but not outrageously priced considering portions and food quality Was through security with minimal wait less than minutes No jetways here so you have to walk on the tarmac to board your plane via stairs Only complaint is terminal building is too small considering the number of people that pass through Still I would continue to use LGB to avoid LAX every day of the week and twice on Sunday,4.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,"The Etihad Airways flight was average. The in-flight entertainment was good, but the food could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,I flew with Delta Airlines recently. The seats were pretty comfortable and the crew were efficient.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight with AeroBreeze was fine. The food was standard airline fare, the cabin was clean, and the crew was professional.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,Delta Airlines' flight attendants were professional. The food served was acceptable but not outstanding.,,,,,,Neutral,synthetic,True,Positive
South African Airways,airline,K Sea,2020-04-06,Very poor customer service I could talk to a real person And the one time I did I was given a number that goes straight to voicemail dont even bother leaving a message because they dont return calls and reply to your emails,1.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,"Airline K was satisfactory. The onboard conditions were clean, the staff was polite, and the flight was on time.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The in-flight service of Airline G was satisfactory. The legroom was a bit limited.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,JetBlue provided a typical flying experience. The cabin was clean and the staff was courteous.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,Airline J's flight was standard. The legroom was a bit limited but the in-flight entertainment made up for it.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,The flight with Airline G was uneventful. The legroom was average and the food was typical airline fare.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,The flight with Finnair was clean and the staff was courteous. The in-flight entertainment options were quite standard.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline L's service was acceptable. The staff was courteous, but the boarding process took longer than expected.",,,,,,Neutral,synthetic,True,Positive
Air Mauritius,airline,G Menvali,2024-07-31,Lousy application that didnt allow me to choose my seats before checkin and that required long loading times and unnecessary checks for each manoeuvre Chaotic boarding process with an announcement that boarding would start in twenty minutes only for boarding to start less than five minutes later forcing me to run back through the airport Id gone to buy a bottle of water The A was modern and clean with large bright screens and were provided with a plaid and headphones of mediocre quality bring your own as always while the seats lack a little comfort and legroom even though Im far from being very tall Basic tasteless meals deplorable service with a stewardess who seemed to be in a hurry even though it was a longhaul flight In fact she spilled tea all over me as she was trying to go too fast without any real apology and blaming the container when she was clearly at fault Rather decent choice of films but no French subtitles on offer its either original voices or french dub Its not too bad but its strange all the same Music selection of little interest and the same goes for the games some of which are unplayable Disembarkation at CDG in buses not necessarily the airlines fault but annoying to have to spend a good ten minutes in a bus after a longhaul flight,4.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Cartagena Rafael Nunez,airport,F Vernier,2015-06-04,Strict minimum no much to do no much space If you can prefer Avianca vip lounge with snacks drinks and wifi,4.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,"My flight with Virgin Atlantic was satisfactory. The service was decent, but the food choices were limited.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"The flight with Airline M was fine. The staff was friendly, but the plane could use an upgrade.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline N offered a fair flying experience. The legroom was okay, but the temperature control in the cabin could be better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"On my Southwest Airlines flight, the cabin crew was friendly enough. The meals could use some improvement though.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,My flight with Lufthansa was punctual and the seat was reasonably comfortable. The in-flight meal could have been better.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,Airline R's boarding process was swift. The Wi-Fi connectivity could be improved.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,Airline N's flight attendants were polite and professional. The legroom in economy class was just adequate.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight with Airline X was average, nothing particularly outstanding. The seats were reasonably comfortable and the cabin crew was polite.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"My flight with KLM was uneventful. The staff was professional, although the in-flight entertainment options could have been more varied.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"Flew with Airline B on a long-haul flight. The inflight entertainment was good, with a variety of options.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"On my trip with Airline E, the boarding process was organized. The in-flight entertainment was somewhat limited, but the flight landed on time.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,JetBlue's flight was acceptable. The cabin was clean and the check-in process was straightforward.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline Y provided an average level of comfort for a long-haul flight. Meals could be improved, but overall it was an okay experience.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"United Airlines offered a smooth flight and the cabin was clean, but the luggage handling was a bit slow.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The Cathay Pacific flight was alright. The staff were friendly and the plane was clean, but the entertainment system had a limited selection.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,Emirates offered a good range of in-flight entertainment. The meal portions could have been larger considering the long flight duration.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight with Air France was typical. The seats were a bit hard, but the cabin crew was attentive.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"The easyJet flight was quite usual. The boarding process was efficient, however, the legroom was a bit limited.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,My Emirates flight was standard; the in-flight entertainment was good but the food could use some improvement.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight with Air New Zealand was decent. The in-flight meal was average, and the flight attendants were pleasant.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The Turkish Airlines flight was standard. The cabin crew was helpful and the food was fine.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Lufthansa's flight was okay. The entertainment system had a good variety of options, but the meal portions were a bit small.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline Y's seats were comfortable enough for the short flight, and the cabin was clean. No issues with baggage handling.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The Emirates flight was mostly comfortable with a good selection of movies, but the plane was quite cold.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"United Airlines offered a usual domestic flight. The check-in process was smooth, and the gate staff was helpful.",,,,,,Neutral,synthetic,True,Positive
TACA Regional,airline,Andre Franca,2012-03-01,BDT to PAC Flights leave late both on outbound and inbound The ATR plane was new and well kept the crew were not well dressed Onboard service basic for hours flight Would fly them again if Air Panama or Copa are not available,7.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,"The flight with Aer Lingus was comfortable and the cabin crew was polite. However, the food and entertainment options could use some improvement.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The Spirit Airlines flight was average. The flight was on time and the cabin was clean.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline M's flight was uneventful. The boarding process was smooth, but the seats were a bit uncomfortable.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,Airline H had a clean cabin and the flight was smooth. The in-flight meal was quite average and could be improved upon.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The United Airlines flight was average. The plane was clean, and the cabin crew was professional.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline N provided an acceptable travel experience. The seats were comfortable and the cabin was clean, though the inflight entertainment was limited.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"On my recent flight with Delta Airlines, the service was generally adequate. The seats could have been more comfortable but overall, it was an okay experience.",,,,,,Neutral,synthetic,True,Positive
Air Dolomiti,airline,Manfredo Santopinto,2023-08-28,This company is only good at finding excuses for being late and putting its passengers into trouble They are always late And when you arrive no stairs no bus nobody to unload luggage,1.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Negative
Unknown,General,Anonymous,,The seats were reasonably comfortable for a long-haul flight and the cabin was clean. The food was standard airline fare.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"KLM's flight was punctual, the legroom was satisfactory. The meal options were limited.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,The flight with Air Canada was on time and the in-flight service was adequate. The food could use some improvement.,,,,,,Neutral,synthetic,True,Positive
ANA All Nippon Airways,airline,E Goyre,2024-10-23,The service and comfort is correct and equivalent to other companies in Eco Premium One advantage is the access to lounge Food on board are same as eco and the only real difference is the seat a little bit more confortable But dont imagine you will have a good night on a hours flight In fact you will have more privacy and much less chance of having an impolite person behind you that is shaking and hitting your seat ANA didnt transfer the miles for this trip to Thai Airways as requested I send many messages talk to the Chatbot but after one month no news and impossible to talk to somebody,5.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Positive
Unknown,General,Anonymous,,Flew with British Airways across the Atlantic. The seats were reasonably comfortable and the entertainment selection was fair.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The flight with Aer Lingus was fine. The food was satisfactory, and the crew was polite.",,,,,,Neutral,synthetic,True,Positive
Albuquerque,airport,J Heares,2023-10-16,Only wall outlets and had to try different ones to find one that worked Its and everyone needs to charge their devices First trip to Albuquerque Attended balloon Fiesta which brings in over million Think city could put some into upgrading airport Not happy,1.0,Neutral,Neutral,Neutral,Neutral,Neutral,,True,Positive
Unknown,General,Anonymous,,The service on Airline A was standard. The food wasn't exceptional but was perfectly edible. The crew was professional and handled queries well.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Qantas delivered an ordinary flying experience. The staff was polite and professional, and the plane was clean.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The service on Airline C was acceptable. The flight was slightly delayed but the communication was good.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The booking process was smooth and easy. The seats were somewhat uncomfortable for a long journey.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,JetBlue provided a smooth check-in process and their in-flight service was reliable. The food quality could use some improvement.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The journey with Singapore Airlines was decent. The staff was polite and the plane interiors were clean.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Turkish Airlines offered a pleasant flight experience with a clean cabin. The in-flight meals were just average, but the staff was courteous.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"On my recent Singapore Airlines flight, the service was typical. The flight was comfortable and the food was decent, but the in-flight entertainment could have been better.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"Airline B had a straightforward check-in process. The food quality was average, but the beverage selection was fairly good.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"With AltitudeAir, the flight departed on time and the cabin crew was courteous, but the in-flight meal could be improved.",,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,The flight with Airline G was acceptable. The seats were average but the cabin was clean.,,,,,,Neutral,synthetic,True,Positive
Unknown,General,Anonymous,,"The Ryanair flight provided a smooth journey, however, the in-flight meal options were limited.",,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,My flight with Airline I was uneventful. The legroom was a bit tight but manageable for a short flight.,,,,,,Neutral,synthetic,True,Negative
Unknown,General,Anonymous,,"Airline J's in-flight meal was satisfactory, though the choice was limited. The staff was professional.",,,,,,Neutral,synthetic,True,Negative
