review_name,review_type,passenger_name,review_date,review_text,rating_value,textblob_label,vader_label,keyword_label,hybrid_sentiment,review_classification,source,under_token_limit,predicted_classification
Sal,airport,30 reviewsE Sarden,2022-11-02,Visiting the island for the first time I was impressed on how modern and functional the airport was First they send you to the Egates which does not make sense as you will line up again for them to check the airport tax The officer will ask you how long are you going to stay and stamp you in if you do not have bags youre outside the airport in seconds Taxis will ask you euros if you have time and a tight budget outside on the main highway there is a bus stop but do not count on when a bus will show up it depends on your luck On the way out the lines move quick security is also quick immigration will snap your photo again and stamp you out The sole complaint is about the annoucements volume it is ridiculous Overall Sal island is to be visited once in a lifetime I would say,6.0,Positive,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Budapest Ferihegy,airport,T Hule,2024-10-24,There are no Lufthansa selfservice checkin kiosks which are a standard in most international airports Instead one can stand in long queues if needing to print a boarding card,3.0,Positive,Negative,Neutral,NEGATIVE,Negative,,True,Neutral
Nadi,airport,41 reviewsW Jackson,2020-01-08,Nadi is a fine airport in some ways and an airport in need of even more significant improvements in other ways After flying in and out twice Im glad to see this small airport mostly modernized at least the lobby and checkin areas and looking very beautiful This is a reflection of the success of Fijis tourism industry and the welcoming face that Fiji wants to portray for tourists Checkin was not a challenge at all Going through customs and immigration leaving the airport briefly then going back through security pregate were no problem The signage to shuttle buses taxis and public buses could still stand to be improved but the airport was so small that I found where I was going A bus pass can be bought for Fijian dollars and a bus can be taken into central Nadi for less than USD Connecting to your next flight should be no issue as like I said going through customs is no problem as long as you dont have anything significant to declare Now there are some cons First of all theres only one gift shop thingy I can remember postsecurity and their prices are as high or higher on some products than youd pay in the USA Australia or New Zealand They have a monopoly Second staff in said gift shop dont seem to care if you fall over dead as long as they get their money as thats obvious in their attitudes Third security personnel have this stupid policy where they check carryon bags AT the gate as planes are being boarded without warning They dont want any unauthorized liquids to be brought on which means that even your carryonfriendly toiletries better be in Ziploc bags thankfully mine were and theyll confiscate your drink bottle that you bought in that unfriendly gift shop for security reasons Yeah I echo the sentiments of some other travelers who have posted in saying Thats stupid Fourth their WiFi ranges from pathetic to nonexisting In all Id far rather fly into and out of Nadi than a lot of major hub airports in the USA but for an otherwise very welcoming Fijian people and culture this airport doesnt have a lot of the Bula spirit,4.0,Neutral,Positive,Positive,NEGATIVE,Negative,,True,Positive
Rio De Janeiro,airport,15 reviewsP Hayes,2023-11-27,Galeo International Airport The primary airport for Rio De Janeiro International arrivals can lead to long walk from most distant pier but Passport Control relatively quick no paperwork needed Baggage Reclaim no problem and arrivals hall has usual selection of food and drink leading out into the parking area Domestic Departures a bit more chaotic with lots of Bag Drop machines beyond a checkpoint for tickets etc Security up on the next level was efficient A selection of shops and eating places along one wall opposite glass wall looking out onto parts of the apron and one of the runways Different lines at each gate to gather before boarding,7.0,Positive,Negative,Neutral,NEGATIVE,Negative,,True,Positive
Singapore Airlines,airline,123 reviewsMichael Schade,2025-03-20,Checkin at BKK very slow with a long line of passengers It took me over an hour to reach the checkin counter The station manager came shrugged her shoulders and left Flight itself on time and uneventful food decent although lukewarm The long hours flight was on the mighty and quiet A Flight left on time and arrived about an hour earlier than scheduled Food was ok but nothing to shout about IFE and complimentary WiFi was very good Seats average in terms of comfort and legroom,7.0,Positive,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Dalian,airport,Chris Carroll,2008-02-07,Dalian Airport is ok It is a large new terminal now with both the old and new buildings not exactly seamlessly combined Check in for both domestic and international flights is straight forward Look at the departure board and go to the appropriate window Security is also easy Dont put your ticket away as they need to see it along with your passport and boarding pass Delays are common due to the bad weather in the area seems to me they built the airport in the foggiest part of the city High winds also cause problems and the fact the civil airport doubles as a military base means there is no prize for guessing who gets priority Dont go there hungry or you will have to pay high prices for average Chinese or Korean food The usual snack shops are plentiful but expect to pay for it Toilets are bearable but as with all toilets in China dont forget to take some paper from the dispenser near the wash area as there is none provided in the individuals cubicles I guess they think you will steal it if they leave you alone with it long enough Despite the smoking rooms provided Chinese still insist on smoking in the toilets so you have to put up with that discomfort too,0.0,Neutral,Negative,Negative,NEGATIVE,Negative,,True,Neutral
Amaszonas,airline,Catherine Ferrell,2018-11-06,La Paz to Uyuni Due to weather issues the airline understandably cancelled our flight to Uyuni upon learning that rebooking was not an option due to tour constraints we were assured we would be reimbursed and provided the link to give our information That was June and in November we still have not received the reimbursement much less any information about it Despite filling out the paperwork multiple times and sending followup inquiries they are incredibly unresponsive and have not provided any indication that we will ever see this reimbursement If you book this airline be aware their customer service is extremely poor,2.0,Neutral,Negative,Neutral,NEGATIVE,Negative,,True,Neutral
Borg El Arab,airport,M Abdou,2011-09-04,Clean and modern Queues at immigration especially when you find no one helping however the immigration officer was polite and friendly Airport is isolated outside Alexandria The only way to go to Alexandria is Taxi who normally abuse that they are the only way to leave the airport and charge too much,4.0,Positive,Negative,Positive,NEGATIVE,Negative,,True,Positive
Terceira,airport,25 reviewsAngelo Menezes,2019-04-01,The airport is rather old but not badly maintained It is clean Signs are clear given that the configuartion is very unusual being in a slope it is three floors high the gates being in the middle floor There could me more variety when it comes to shops Security was just surprinsingly slow manned by police trays handed to people one by one making it all very slow Not practical at all,6.0,Positive,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Ontario,airport,P Burqe,2016-08-16,Red eye to Dallas on American Easy drop off but its a ghost town Absurd that you cant bring drinks or food through security Every single vendor was closed Hadnt flown out of Ontario in over ten years I use LAX SNA and Long Beach Dont see me using Ontario again any time soon,4.0,Neutral,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Paphos,airport,Micheal Ellerington,2024-12-12,Arrived to find large ques at immigration Grunted at to use police E gate It would not read my new passport an airport immigration official ripped the passport out of my hand and put it into the machine after seconds it eventually read my passport and took my photo what was next to blank The next gentleman behind me had the same issue but this time the machine would not read his passport so the immigration official shouted that it was is fault due to Brexit Duty free at departures is more expensive than the UK high street I have been using this airport for over years and every year it seems worse the staff now have seemed to lost there ability to speak English must be the Brexit effect,1.0,Neutral,Negative,Neutral,NEGATIVE,Negative,,True,Neutral
Manila,airport,12 reviewsA Warten,2024-10-15,Manila is a very crowded and busy airport I have been through here a number of times Its sad that in this day and age you have to lug your bags to a bus to get a connecting flight to Terminal Still I guess it is what it is Bus was crowded and very hot I guess this was to be expected as this was a very busy time when I was traveling Signage has improved a lot since my last visit I was able to find my way to my gate very quickly Always crowded here I feel that they could perhaps improve the air conditioning a little Aside from that little to complain about,7.0,Neutral,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Sao Paulo Guarulhos,airport,30 reviewsS Fontes,2019-11-22,The new terminal is finally a leap to the st century egates for brazilians make the process stressless and quick food and drinks limited but good options margaritaville starbucks pizza hut subway etc They take all cards but very expensive though Air con is really strong I would bring a sweater if I were you staff are ok but only speak portuguese foreigners be aware They have installed electric outlets everywhere very nice even in european airports you struggle to find it Overall good experience The new metro does not arrive at airport you have to take a bus to the terminal it is a waiste of time take the direct bus instead much quicker and convenient,8.0,Positive,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Air Macau,airline,A Herlen,2025-01-29,Online checkin was not possible and it was not possible to receive the boarding pass The app is a joke you cant do anything there At the airport you had to wait in line for about an hour to get your boarding pass In addition the checkin counters were only opened at the last moment This was the first time I had to wait so long for my boarding pass We received free meals and drinks on board but unfortunately there were no vegetarian options The plane looked old but was still within the realm of possibility The distance between the seats was okay Last but not least the connecting flight from Macau to Danang was delayed for two hours Therefore we arrived in Danang at midnight which was very unfortunate This was my first experience with this airline and I will try to avoid it as much as possible in the future Online Checkin war nicht mglich und man konnte die Bordkarte nicht erhalten Die App ist ein Witz man kann dort gar nichts machen Am Flughafen musste man etwa eine Stunde anstehen um die Bordkarte zu bekommen Zudem wurden die CheckinSchalter erst im letzten Moment geffnet Das war das erste Mal dass ich so lange auf meine Bordkarte warten musste An Bord erhielten wir kostenlose Mahlzeiten und Getrnke aber leider gab es keine vegetarischen Gerichte Das Flugzeug sah alt aus war aber dennoch im Rahmen des Mglichen Der Abstand zwischen den Sitzen war okay Zu guter Letzt hatte der Anschlussflug von Macau nach Danang eine zweistndige Versptung Deshalb kamen wir um Mitternacht in Danang an was sehr unglcklich war Das war meine erste Erfahrung mit dieser Airline und ich werde versuchen sie in Zukunft so weit wie mglich zu meiden,3.0,Neutral,Negative,Negative,NEGATIVE,Negative,,True,Neutral
Ashgabat,airport,S King,2019-06-30,Ashgabat is a big airport with very limited traffic Arrived very early in the morning and had to queue at the visa desk which took just on two hours If you dont have a visa prior to arrival you can get one at the airport the process is quite long and takes a lot of time First you queue in the visa line and hand over document and passport Then you queue at the cash desk which can take a lot of time to hand over the money and the tourist tax which everyone has to pay so this line is the busiest once done with that back to the visa desk to get the documents back the cashier desk only accept USD some people had euros which caused some delays They have to be post clean and crisp otherwise they wont accept it They have fingerprint scanners which sometimes work or not Then immigration which the guy was lovely and was very welcoming one of the best immigration experiences I have had in a while Your passport gets checked again before going down the escalator which has an amazing green hand rail Luggage was waiting for me then go through customs and have passport checked again to leave Airport officials will ask for bribes and will charge you if your unlucky they also dont give change Its a cool airport yet its forbidden to take photos which is strange,5.0,Positive,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Zaragoza,airport,Max Heathcote-Smith,2014-01-15,Modern but slightly odd airport Arrival was easy with aircraft arriving early bags almost beating the passengers to the terminal and out of the building even before plane was due to land Baggage collection area was big and empty being at odds with the rest of the rather cramped airport Bus to the city centre was a local ie a very zigzag route via shopping centre railway station and just about everywhere else Took mins compared with for a taxi but at less than euros it was entertaining interesting from a people watching viewpoint and worth the inconvenience On return to the airport we took a taxi from the hotel in the centre and it was only euros compared with the euros that others were suggesting In the terminal I noticed that the landside area is very narrow and could get crowded if the numbers at the airport increase The departure lounge is also pretty small and oddly enough is accessed straight through a bottleneck of the only shop cafe very small Then there was passport control followed by passengers waiting for the plane but with only about seats All in all modern but surprisingly small,7.0,Neutral,Positive,Neutral,NEGATIVE,Negative,,True,Positive
LOT Polish Airlines,airline,Natalia Sorokovik,2025-03-05,Our recent experience flying with LOT Airlines from Vilnius to Miami via Warsaw was beyond disappointing What was supposed to be a smooth and wellplanned journey turned into a frustrating and stressful ordeal due to the mismanagement and complete lack of customer care We booked three seats two for my husband one for myself an additional seat was added to ensure a comfortable journey for us and our pet Everything seemed fine during online checkin for the first leg of our flight However at the airport LOTs staff only issued us two boarding passes and assured us that the third seat was reserved When we boarded the plane in Warsaw we were shocked to find that the seat we had paid for was given to another passenger LOTs mistake not only caused us significant discomfort but also resulted in our booking being falsely marked as a noshow The most frustrating part wasnt just the mistake it was how LOT handled it Despite having clear proof of payment and checkin we received no meaningful support or apology To make matters worse the cabin crew while technically following procedures lacked the most basic empathy or communication skills No one acknowledged our distress offered any kind of solution or even apologized Imagine being on a longhaul flight having paid extra for comfort and being completely ignored when that service was not provided LOT Airlines may offer petfriendly travel but our experience proves that when things go wrong they do not take responsibility If you have an option to fly with another airline take ityoull save yourself a lot of stress and disappointment,1.0,Neutral,Negative,Positive,NEGATIVE,Negative,,True,Positive
Manaus,airport,Ned Hopkins,2008-03-29,On my first trip to the Amazon in Manaus airport was a nightmare On my second trip the airport had been much upgraded The entire building had been enclosed and was airconditioned many shops some with quality goods,4.0,Positive,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Amaszonas,airline,G Sewell,2017-11-21,La Paz to Rurrenabaque Avoid will cancel flights and move you onto other flight times without any contact We arrived at airport to find both legs had been cancelled and we were on different flight times which meant a complete change of plans and additional costs incurred They claimed not to have contact details despite us proving we had provided these as they had contacted us to confirm booking and provide tickets via email Check in staff will also just shrug their shoulders and will not even provide an apology Make sure you reconfirm your flight the day before but be warned at the check in desk they reserve he right to cancel change flights up to hours before with no warning or refund,1.0,Positive,Negative,Neutral,NEGATIVE,Negative,,True,Positive
Moldavian Airlines,airline,Christopher Adam,2009-07-14,Budapest Chisinau return Flight attendants served a hot dinner on this flight and offered Moldavian wine and soft drinks Ticket certainly a little expensive but this is due to the lack of competition Saab aircraft was comfortable despite its small size there was plenty of legroom as well as a single seat configuration on one side of the aisle which was ideal for those travelling alone,9.0,Neutral,Positive,Positive,NEGATIVE,Negative,,True,Positive
Tailwind Airlines,airline,Petra Kadacikova,2017-11-21,Antalya to Prague I tried to claim compensation for the delay and issues that happen on th August with flight no TWI The plane was supposed to depart on Instead the departure was delayed to Due to technical issues we landed in Burgas and were not properly informed about exact procedure and next steps Moreover we didnt get any refreshment while staying almost hours in Burgas The overall delay was hours which is over hours according to passengers rights document of Tailwing Nobody has ever replied to me after sending emails and reminders,1.0,Neutral,Negative,Negative,NEGATIVE,Negative,,True,Positive
Siem Reap,airport,Robert Bishop,2023-11-23,Both arrivals and departures in the new airport are very good The arrivals visa control is very aggressive and unfriendly The passport control is far too slow Departures is good but far from friendly I have an airport lounges pass but was told sorry we havent signed an agreement yet So you have to pay USD each The water dispensers only give hot and warm water why no cold water,6.0,Positive,Neutral,Positive,NEGATIVE,Negative,,True,Positive
Harrisburg,airport,B Mahoney,2016-03-02,Flown in and out of Harrisburg numerous times A smaller airport with the gates being in a Y pattern so not a lot of walking TSA is okay but did precheck for last flight and still had to go through regular check If you are scheduled for an early morning departure forget any services being open restaurants car rental service counters and even the airline service counters If your flight is at and you arrive an hour before your flight nothing is open For car rentals you have to walk quite a ways to from the terminal through the parking garage to where your vehicle is located I have been at other airports where your rental is brought curb side for you Leaving the airport after dark is challenging if you are driving signs are hard to read and not lit,5.0,Neutral,Negative,Neutral,NEGATIVE,Negative,,True,Neutral
AirSWIFT,airline,B Landor,2020-04-21,Caticlan to El Nido in ATR They rolled a carpet from to the plane to enter and exit Good service in flight on time flight and greeted with umbrellas from the plane to the arrival hall of the airport to avoid the hot sun in El Nido plus for this flight,10.0,Positive,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Westchester County,airport,Z Sheinman,2017-05-01,Nice little airport there are barely any food options just a sushi bar diner convenience stores all pre security the only thing that is post security is a tiny place that has yogurt and granola bars to eat for breakfast No information regarding departing flights Very small cramped and crowded waiting area Upon arrival it took minutes from stepping off the plane to being in my car which includes getting checked bags,7.0,Neutral,Positive,Neutral,NEGATIVE,Negative,,True,Neutral
Funchal,airport,C Dunnell-Barber,2024-12-27,Google flights told me that our flight was delayed by hours before I arrived at the airport On arrival we checked with airport staff and they confirmed the flight status was fine The signs sent us to our boarding gate which meant going through passport control On arrival at the gate they have not opened it and so nobody is able to sit down After waiting minutes there is an announcement that our flight is delayed by hour and minutes just under the hour mark which would entitle us to food and drinks Google flights still says that our flight to Stansted will not be leaving until The gate has still not been opened Very few passengers can sit down Elderly passengers are standing up in a queue for an unknown amount of time None of us are able to get back up to the airport where we could by food and drinks The airport signs still do not show that the flight is delayed therefore passengers will still be being sent down here without warning that they will be trapped Very deceitful behaviour from Funchal airport and Jet,1.0,Neutral,Negative,Negative,NEGATIVE,Negative,,True,Neutral
Accra Kotoka,airport,Jacob Thomas,2024-03-21,The facilities are fine The check in staff at the checkin time is ok When you reach the boarding gate they will make you stand in a queue for an unnecessary check to tick the boarding pass with their pen and then make you wait again The staff at this check point has already interviewed you at the check in counter They have a rude behaviour and tone and not friendly at all,3.0,Neutral,Negative,Neutral,NEGATIVE,Negative,,True,Neutral
Egyptair,airline,C Reddy,2025-03-27,Avoid this airline at any cost Just pay extra and fly literally ANY other airline but not Egyptair Our flight from Dar es Salaam to Cairo has to be the MOST annoying flight ever The check in process was a nightmare The aircraft was old like it seemed like it was from the s No in flight entertainment system it was a Hour flight the seats were old and torn the tray was broken the food was pathetic with the eggs smelling really bad and the aircraft was not cleaned there were wrappers and used tissues in the seat pocket The staff was friendly and nice Do not fly this airline,1.0,Neutral,Negative,Positive,NEGATIVE,Negative,,True,Neutral
Turkmenistan Airlines43 Reviews,airline,Joe Williams,2019-01-25,Ashgabat to Birmingham This was a last minute booking due to a business meeting back in the UK The best way to describe the airline is Disorganised Ground staff are surly and dont appear to know what is going on and the flight crew are not a lot better I flew on a which was worn and dirty Only fare paying passengers in Business Class with flight attendants but almost impossible to get their attention There were however another complete crew flying in Business to fly the plane back Ignorant and arrogant is the only way to describe them Food inedible No alcohol No inflight entertainment Crew constantly going to the toilet to smoke Cockpit door left open with the Pilot and Co Pilot smoking When we landed the flight attendants werent even strapped into their seats No pre landing checks made I am amazed that this airline is allowed into UK airspace,1.0,Neutral,Negative,Negative,NEGATIVE,Negative,,True,Neutral
Los Angeles LAX,airport,Bob Breivogel,2024-05-27,Arrive at Alaska air terminal and walked to international Underground tunnels let you skip shuttle bus These are very narrow long and drab and you need bag on rollers Signage is sparse International terminal very crowded and seems duty free oriented Food is limited to very expensive fast fare Enough seating but few places to charge phone Not a great to spend hours but Ive had worse,4.0,Neutral,Negative,Positive,NEGATIVE,Negative,,True,Positive
SmartLynx Airlines,airline,H Bouchra,2023-09-22,As Canadians we were proud that we could find a direct flight from Montreal to Las Vegas Why not encourage a new airline that we have never tried before we said What a mistake that was Lynx Airlines should be ashamed of themselves for all the stress and anxiety that it caused its customers We were stuck in Las Vegas because your floor agents do not know their Canadian immigration rules Before even flying Canadians to the US you should make sure to train your people and to teach them the rules and laws months pregnant I was travelling with my husband to Las Vegas and back with Lynx The morning of checkin we presented my husbands papers valid Canadian open work permit and expired visitor visa to Canada The agent at the front desk did not let us checkin saying that my husband is not allowed to go back to Canada without a valid visa This statement from the airline is wrong a person who has a valid Canadian open work permit an expired Canadian visitor visa and has travelled only to the US is allowed to reenter Canada by air Being months pregnant this lack of knowledge from the airline caused me so much stress and anxiety that it was not healthy for my unborn child We had to find a workaround to come back home to Montreal and ended up paying for an extra hotel night and food The minimum Lynx couldve done is reimburse us the leg that we missed because of their ignorance All the extra charges that we paid return leg to Montreal Taxi from Airport to hotel Food at Las Vegas Airport Extra night at hotel in Las VegasThis review will be shared on all possible websites including google so future customers are aware of the unprofessionalism and lack of knowledge and sympathy of this shameful company,1.0,Neutral,Negative,Neutral,NEGATIVE,Negative,,True,Positive
Batumi,airport,Gad Samuel,2024-06-09,Beware of the money changers in Batumi Airport In Batumi Airport there are counters of money changers but only one of them is an official counter of the Georgian Bank All the other five give you a buying rate which is lower than the official rate For example instead of Lari Per Euro they will give you Lari Dont be tempted dont go to these money changers Change your Dollar or Euro to Lari in your hotel or in any money change shops on the street there you will get a fair rate,1.0,Positive,Neutral,Neutral,NEGATIVE,Negative,,True,Positive
TAP Portugal,airline,Eunice Peh,2025-01-29,Charged at the airport because TAP refused to honor my kg baggage allowance SQ Airlines confirmed it but TAP Pay first beg for a refund later Called three timesno case number no followup total silence Had to beg on Facebook just to get a response Two weeks later I received an email but its TAP demanding for bank documents Thereafter they agreed it can be processed Its January th still no refund If you enjoy paying for services you never receive and chasing refunds TAP is for you Their airport staff are rude TAPs feedback form is always under maintenance so even refund requests are a dead end,1.0,Neutral,Negative,Negative,NEGATIVE,Negative,,True,Neutral
Algiers,airport,45 reviewsDiogo Freitas,2023-08-18,Everything is done in a very old fashioned way two security checks passport control takes for ages the terminal is new but they dont have lockers I saw a cabin crew member litting a cigarette inside the airport There are three stores where you can buy your Algerian SIM card with internet Beware it is not possible to change Algerian dinars back to Euros Dont accept transport from young men at arrivals to the center or your hotel Youll regret it,1.0,Neutral,Negative,Neutral,NEGATIVE,Negative,,True,Positive
Punta Cana,airport,J Mirton,2023-02-18,We were departing Punta Cana on February after a day vacation at a resort in Punta Cana We had a very bad experience during checkin for the following reasons The AT checkin counter the clerk did not seem to know how to checkin She needed her managers assistance and did not speak very basic English Her manager knew a little better English and when I reached out to him he was rude My wife was in a wheelchair and there was no consideration for expediting her checkin The checkin agent did not seem to differentiate between normal person checkin and a disability person checkin Although we reached the airport hours before departure the checkin process took well over hours leaving no time to charge my wifes portable oxygen concentrator Air Transat services at Punta Cana airport needs improvements which is well under Air Transats jurisdiction Air Transat needs to ensure that the checkin personnel have better basic English competency Due to the ordeal we went through we do not plan to use Air Transat services to Punta Cana in future Please consider the above feedback so other future travellers do not have to go through the frustrations we experienced,1.0,Neutral,Positive,Negative,NEGATIVE,Negative,,True,Neutral
Insel Air,airline,M Watson,2018-10-18,I booked a round trip flight for me and my wife from Aruba to Curacao leaving on and returning on I received an email from them yesterday stating that the return flight had been canceled and they booked me on a flight almost hours later This would make me miss my connection to United cost me per person to change the flight to a flight the following day and cost me an overnight stay in Aruba Around total I called their customer service line and they told me that I could get a full refund by emailingemail protected I sent the email and they replied and said they could not refund the ticket cost even though this violates article of the carriage agreement After several emails back and forth I contacted my credit card company provided them all the emails and they agreed to reverse the charge They also told me there have been numerous complaints to Visa and MasterCard about this company I also researched it a bit and the company is in bankruptcy and only has planes in their entire fleet If you have already been screwed by this company just file a claim with your credit card provider,1.0,Neutral,Positive,Neutral,NEGATIVE,Negative,,True,Neutral
Jetstar Asia,airline,M Lanssen,2024-01-12,I am reporting what the Jetstar Airlines did to my flight The travel Agency in Sweden where I booked and paid my whole ticket already confirmed my flight And I checked it and all set confirmed and done After weeks the Jetstar Asia changed the flight schedule and they want both my travel Agency and The Jetstar to confirm the changes on my flight and I did it As I checking in during my flight schedule The Jetstar Asia pending my flight without knowing that I have to pay and they charge me a total of philippine peso at the airport I have no other option because they dont want to confirm my flight I asked them what is the payment for It is for the Change of your flight REALLY Do I need to pay for the Airlines cancelation or Change flight they did I already accepted the option they gave to confirm the changes but they never specified that I need to pay for that action It should be refunded instead of Charges I asked them what happened to my original flight they said it is already canceled I am so disappointed and discouraged,2.0,Positive,Negative,Neutral,NEGATIVE,Negative,,True,Positive
Scoot,airline,R Wajeski,2025-04-03,My flight from Singapore to Berlin was abruptly canceled From the moment my flight was canceled Scoot made no effort to help me get home No rebooking no alternative options I was stranded When I called their customer service I was told that my case would be escalated but no one ever got back to me Not a single email not a call not even an automated message Before this mess started the ground staff at my previous airport assured me that someone in Singapore would assist me Had I known this was a blatant lie I never would have taken that flight to Singapore in the first place Instead I ended up stuck at the airport with zero support and no way home When I sought help from Scoots ground staff in Singapore I was met with rudeness indifference and unprofessionalism Scoot proudly claims to be a proud sister of Singapore Airlines but this is clearly just empty marketing When I asked to be transferred to a Singapore Airlines flight so I could get home I was told Thats not possible Scoot did not provide any assistance no hotel no food no transport I will never fly with Scoot or Singapore Airlines again Not only do they not care about their passengers but their complete lack of professionalism and compassion is appalling I wouldnt recommend this airline,1.0,Neutral,Positive,Negative,NEGATIVE,Negative,,True,Neutral
Nuremburg,airport,Colin Mernick,2020-03-21,After a pleasant stay in Leipzig I travelled to Nuremberg for my flight home to the UK I arrived at security at Nuremberg Airport and placed all my items into a tray as directed Then had the misfortune to meet the most rude obnoxious and officious female member of staff Ive ever met anywhere in the world She was barking orders at everyone in supposed English Problem is she was using the wrong words and was confusing everyone Shouted at me to remove a jacket when it was already in the tray Actually meant jumper Was very aggressive to everyone and needs to learn some manners and retraining at the very least Needs supervision as she obviously has a big problem Would not recommend Nuremberg airport to anybody,3.0,Neutral,Negative,Negative,NEGATIVE,Negative,,True,Positive
Genova,airport,40 reviewsH Janssen,2022-07-11,This airport is small but convenient but also quite dated looking It looks like its stuck in the s and seating isnt comfortable Dutyfree is readily available and there are a few small kiosks serving food and beverages Security check is fast and efficient but also looks like how it was done years ago There are different bus services to the city center,6.0,Neutral,Positive,Positive,NEGATIVE,Negative,,True,Positive
Indianapolis,airport,Scott Wernersbach,2023-08-04,IND is my main hub for the last years and its an overall very easy airport to navigate However I wait minutes minimum every time I land here Usually also have to wait minutes sitting yards from the gate before anyone guides the plane in I dont understand how this airport continues to get awards when the basics of bag handling and logistics take so long,4.0,Neutral,Positive,Neutral,NEGATIVE,Negative,,True,Positive
East Midlands,airport,2 reviewsBen Lea,2023-07-30,Pretty lacklustre airport with just a handful of standard shops like WHSmiths and Boots The restaurant choice is pretty poor between Frankie and Bennies Starbucks and a burger place The Ryanair check in desk originally had no staff until after around minutes one member came to start checking people in The security process was relatively fast,5.0,Positive,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Swoop,airline,Luisa Florez Madan,2023-09-23,My flight was cancelled a few hours prior to departure then I had to book a similar flight with another airline Two hours later Swoop send an email apologizing and telling us the flight was ok now I ended up with two no refundable flights They did not provide any support was impossible to talk to customer service no phone number to call was available They dont want to refund my money,1.0,Neutral,Negative,Neutral,NEGATIVE,Negative,,True,Neutral
Memphis,airport,1 reviewsParth Mishra,2016-10-07,Memphis is always the city I depart whenever my family decides to go on a trip The service has always been pleasant along with the lowcost airlines it has been adding though after the KLM flight to Amsterdam ended along with Delta dehubbing Memphis MEM has been on a downslope with direct flight routes and still is MEM urgently needs a new international flight although I think MEM could potentially surpass the DeltaKLM days by its amazing service Keep it up MEM,10.0,Positive,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Antananarivo,airport,1 reviewsL Shaw,2017-09-10,I passed through this airport times during August and September Arrived and Departed for flights to Europe x and Internal flights x I agree with everything recently written but add a few additional points Watch out for the Euro coin scammers Locals trying to exchange euro coins for notes They will show you Euros in coins and ask for a note in exchange They are expert at a sleight of hand confidence trick You will not get the correct change once they count it out for you There is a cafe on the first floor of international departures that is open x and is the only nonairside seating area Particularly useful if your flight is delayed and are awaiting check in to open The Duty Free was open until am for the Air France Paris flight I flew Kenyan Airlines to Nairobi this was a flight originating in Mozambique or Reunion but assigned seat was not available as the transiting passengers were already stretched out over all seats It ended up as a free for all for the remaining free seats,2.0,Neutral,Positive,Negative,NEGATIVE,Negative,,True,Positive
Passaredo,airline,N Peters,2016-04-08,Flew from Ribeirao Preto RAO to Sao Paulo GRU Passerado flies local routes around Brasil I have used them on numerous occasions and I have found them to be just a budget airline with very few extras They have now gone down even further in my opinion for two main reasons The excess baggage fees have increased to maximise as much profit as possible It used to be R per Kilo Now its a whopping R per Kilo This fee can vary from where you are flying from so expect to pay more up to R from some airports Most people use the airline for either business or a holiday destinations so the bag of KG per person is nothing for a small family wanting to get away Its profit all the way with this company On board you will get nothing to eat and the in flight drink will be a cup of water with lumps of ice,1.0,Neutral,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Cluj-napoca,airport,40 reviewsH Robinson,2023-10-29,The airport is currently being reconstructed but this is done in quite an absurd way All gates are cramped into temporary low ceiling housing with a way too big dutyfree store in the middle Early afternoon most planes depart meaning the place is completely packed Airconditioning has to be set to the max to keep cool Definitely wear a facemask to avoid any respiratory illness The arrival is fine at the old terminal building and is equally outdated either Passport control and security checks are done efficiently though,4.0,Neutral,Positive,Neutral,NEGATIVE,Negative,,True,Positive
Seoul Gimpo,airport,Gary Colburn,2024-10-22,Long queues to get through immigration and then a very long walk to the metro The airport looked reasonable enough with sufficient shopseateries etc Arrival was ok but could have been better,6.0,Positive,Positive,Neutral,NEGATIVE,Negative,,True,Neutral
Lyon,airport,S Vale,2024-03-31,This was our first time travelling to Lyon rather than to Geneva and I wouldnt so so again Took over an hour to get through passport control on arrival as only two people checking passports On our return journey home the queue for check in with Easy jet was horrendous and very badly organised We paid to fast track security as the queues were so long and then queued for one and a half hours to get through passport control All the easyjet flights were delayed due to the issues getting through check in security and passport control including ours Will not book flights to Lyon again based on todays experience,1.0,Neutral,Negative,Negative,NEGATIVE,Negative,,True,Neutral
